DealID,WO.count,DisputedAccountsExcluded,PublicRecordsCount2,InstallmentBalance2,RealEstateBalance2,RevolvingBalance2,PastDueAmount2,MonthlyPayment2,RealEstatePayment2,RevolvingAvailablePercent2,TotalInquiries2,InquiriesDuringLast6Months2,TotalTradeItems2,PaidAccounts2,SatisfactoryAccounts2,NowDelinquentDerog2,PctNegTradesNow2,PctNegTradesWas2,PctNegTradesTotal2,WasDelinquentDerog2,OldesttradeopenYearsAgo2,DelinquenciesOver30Days2,DelinquenciesOver60Days2,DelinquenciesOver90Days2,DerogCounter2,SocialCount2,AddressCount2,SSN.years.ago2,FICO2.SCORE2,VantageScore3.SCORE2,TIB2,SSN.Missing,FICO700,FS1,FS2,FS3,FS4,FS9,FS10,FS11,FS12,FS13,FS16,FS17,FS19,FS20,FS27
148590,0,0,0,3,0,2,0,2,0,1,2,1,2,2,2,0,0,1,1,1,1,1,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148643,0,0,0,2,2,2,2,1,2,1,0,1,2,2,2,1,1,1,1,2,2,1,1,1,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
148655,0,0,0,3,2,2,0,2,2,1,1,1,2,2,2,0,0,1,1,2,2,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
148660,0,0,0,2,0,1,1,1,0,1,1,1,2,0,2,1,1,1,1,1,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148686,0,0,1,2,0,1,0,2,0,1,0,0,2,1,1,0,0,1,1,2,2,1,0,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148734,0,0,0,2,0,1,2,1,0,0,0,1,2,1,0,2,2,1,2,1,1,1,1,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
148738,0,0,0,2,0,1,1,2,0,0,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148767,0,0,0,3,0,1,0,2,0,1,1,1,2,1,1,0,0,1,1,2,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148771,0,0,0,0,1,1,1,1,0,0,0,0,2,2,2,1,1,1,1,1,2,1,1,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148778,0,0,0,3,0,2,0,2,0,1,0,1,2,2,2,0,0,1,1,2,2,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148789,0,0,0,2,2,2,1,2,2,0,1,1,1,0,1,1,2,0,1,0,0,1,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148792,0,0,0,3,2,2,0,2,2,1,1,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148806,1,0,2,3,2,2,0,2,2,1,2,1,2,2,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1
148818,1,0,1,3,0,2,2,2,0,1,0,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
148824,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
148839,1,0,0,3,0,2,0,2,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148876,0,0,0,2,2,2,0,2,2,1,1,1,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
148877,0,0,1,3,0,0,2,2,0,0,0,1,1,0,0,1,2,0,2,0,2,0,0,1,2,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
148880,1,0,0,2,0,2,0,2,0,1,1,1,2,0,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148938,0,0,0,2,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,2,0,1,1,2,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
148947,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
148965,0,0,0,2,0,1,0,2,0,1,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
149001,0,0,0,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149003,0,0,0,2,0,2,1,2,0,1,0,0,2,2,1,2,2,2,2,2,2,1,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149033,0,0,1,2,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
149064,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
149085,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
149100,0,0,0,3,0,1,0,2,0,1,2,2,2,1,2,0,0,1,1,2,2,2,1,1,0,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
149125,0,0,0,0,2,2,1,1,1,1,0,0,2,1,1,1,1,2,2,2,1,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149142,1,0,0,3,0,1,1,2,0,1,1,1,1,0,1,1,2,0,1,0,1,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149178,0,0,0,3,1,2,0,2,1,1,1,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149186,0,0,0,3,0,1,2,1,0,0,0,1,2,2,1,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
149213,1,0,0,2,0,2,1,2,0,1,1,1,2,2,2,1,1,1,1,1,2,1,0,0,2,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
149271,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,1,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
149295,0,0,0,2,0,1,0,2,0,1,0,1,2,0,2,0,0,1,1,2,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
149310,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149324,0,0,0,3,0,2,0,2,0,1,1,1,2,2,2,0,0,1,1,2,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149378,0,0,2,3,0,1,0,2,0,1,0,1,1,1,1,0,0,2,1,2,2,1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149388,0,0,0,2,2,1,0,1,2,1,0,1,2,2,2,0,0,1,1,2,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149393,1,0,0,3,0,1,1,2,0,0,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149423,1,0,0,3,0,1,1,2,0,1,1,1,2,0,0,1,1,2,2,2,2,1,1,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149459,1,0,1,3,0,1,0,2,0,1,0,0,2,2,2,0,0,2,1,2,2,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149465,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
149470,0,0,0,0,2,2,0,2,1,1,1,1,2,2,2,0,0,1,1,2,1,1,0,0,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
149508,0,0,0,2,2,2,1,2,1,1,0,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
149519,0,0,0,2,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149546,1,0,1,3,0,1,1,2,0,1,0,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149548,1,0,0,3,2,2,0,2,1,1,0,1,2,2,2,0,0,1,1,2,1,1,1,0,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
149558,0,0,0,2,0,1,1,1,0,1,0,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149578,0,0,0,0,0,2,0,2,0,1,1,1,2,1,2,0,0,1,1,2,2,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149593,0,0,0,2,0,2,0,2,0,1,1,1,2,1,2,0,0,1,1,2,2,1,0,0,0,1,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149604,0,0,0,3,0,2,0,2,0,1,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149653,0,0,0,2,0,2,0,2,0,1,0,1,2,1,1,0,0,1,1,2,2,1,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149662,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,2,1,2,1,1,0,1,1,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
149685,0,0,0,3,0,1,0,2,0,1,2,1,2,1,2,0,0,1,1,1,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149708,1,0,0,3,0,2,0,2,0,1,2,2,2,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149712,1,0,1,2,0,1,0,2,0,1,2,2,2,2,2,0,0,1,1,2,2,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149727,0,0,0,3,2,1,0,1,1,1,0,1,1,1,1,0,0,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149765,1,0,1,3,2,2,0,2,1,1,2,1,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149767,0,0,0,3,2,2,0,2,1,1,0,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,0,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149776,1,0,0,0,0,2,1,1,0,0,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
149881,1,0,0,0,2,1,0,0,1,1,0,1,2,2,2,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
149901,1,0,0,2,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149904,0,0,0,2,2,2,0,2,1,1,0,1,2,2,2,0,0,1,1,1,2,1,0,0,0,0,0,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
149922,1,0,0,3,0,2,2,0,0,0,0,1,1,0,0,1,2,1,2,2,1,1,1,0,2,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
149924,1,0,0,3,0,2,0,2,0,1,2,1,2,2,2,0,0,1,1,2,2,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149930,0,0,0,0,2,2,0,2,2,1,0,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149933,1,0,0,3,2,2,0,2,2,1,1,2,2,1,2,0,0,1,1,2,2,1,1,0,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
149935,1,0,0,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149952,0,0,0,3,0,2,0,2,0,1,0,1,2,1,1,0,0,2,1,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
149968,1,0,0,3,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
149973,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,1,2,2,2,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
149982,0,0,0,3,0,1,1,2,0,1,0,1,1,0,1,1,1,1,1,2,1,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149998,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150010,0,0,0,2,0,2,0,2,0,1,2,1,2,0,2,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150018,0,0,0,0,0,1,0,1,0,1,0,1,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
150024,1,0,0,3,0,1,2,1,0,1,1,1,1,0,0,2,2,0,2,0,0,1,0,1,2,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150043,0,0,0,3,0,2,1,2,0,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150066,0,0,0,3,0,1,1,2,0,1,2,1,2,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150078,0,0,1,2,0,1,0,1,0,1,1,1,2,1,2,0,0,2,1,2,2,1,0,0,2,0,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150099,1,0,0,2,2,2,0,2,1,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
150107,0,0,2,2,2,0,1,0,1,0,2,1,0,0,0,1,2,0,2,0,2,1,1,0,2,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150135,0,0,0,3,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150143,0,0,0,0,0,2,0,2,0,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,2,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
150158,0,0,0,3,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,0,2,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150185,1,0,0,3,0,2,2,2,0,1,2,1,2,1,2,1,1,0,1,0,2,1,0,0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
150229,0,0,0,3,2,1,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,0,2,0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
150327,0,0,0,2,0,2,0,2,0,1,1,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150331,0,0,1,3,0,2,0,2,0,1,0,1,2,2,2,0,0,1,1,2,2,1,1,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150375,0,0,0,2,0,2,2,2,0,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150382,0,0,0,3,0,1,0,1,0,1,0,1,2,1,1,1,1,2,1,2,2,1,2,2,2,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150412,0,0,0,2,2,1,0,2,2,1,1,1,2,1,2,0,0,1,1,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150414,0,0,1,2,2,1,0,2,2,1,1,1,2,0,1,0,0,2,2,2,0,2,2,2,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150427,0,0,1,3,2,2,1,2,2,1,1,0,2,2,2,1,1,1,1,2,2,1,1,2,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150454,0,0,0,2,2,2,0,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150488,1,0,0,3,0,1,0,2,0,0,2,1,2,1,1,0,0,2,2,2,1,2,1,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150501,0,0,1,2,0,1,1,1,0,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
150508,0,0,0,3,2,1,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150511,0,0,0,2,0,1,2,0,0,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150524,0,0,0,3,0,2,1,2,0,1,2,1,2,2,2,1,1,1,1,2,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150564,0,0,0,3,2,2,0,2,2,1,0,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150566,0,0,0,3,2,2,0,2,2,1,1,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150567,0,0,0,3,2,2,0,2,2,1,0,1,2,2,2,0,0,1,1,2,2,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150572,0,0,0,2,0,2,2,2,0,1,1,1,2,2,2,1,1,0,1,0,1,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150599,0,0,0,3,2,2,0,2,1,1,1,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150705,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
150718,1,0,0,3,0,1,1,2,0,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
150725,0,0,0,3,2,2,1,2,2,1,0,1,2,2,2,1,1,1,1,2,2,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150726,0,0,0,3,0,1,1,2,0,1,0,1,2,0,1,1,2,1,1,2,1,1,2,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150752,1,0,0,2,0,2,0,2,0,1,2,1,2,1,2,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150772,0,0,1,2,0,1,1,1,0,0,0,1,2,0,0,2,2,2,2,2,2,1,2,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150774,0,0,0,0,0,1,0,1,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150779,0,0,0,3,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150783,0,0,0,2,0,1,0,1,0,1,0,1,2,2,2,0,0,1,1,2,1,1,2,2,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
150795,0,0,0,2,2,2,0,2,2,1,1,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
150804,0,0,0,3,0,1,1,2,0,1,2,2,1,0,1,1,1,1,1,2,0,1,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
150864,0,0,0,2,2,2,0,2,1,1,0,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,1,2,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
150892,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
150894,0,0,0,3,0,2,0,2,0,1,0,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150923,0,0,1,3,2,1,0,2,1,1,0,0,2,1,1,0,0,2,1,2,1,1,2,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150926,0,0,2,3,0,1,0,2,0,1,0,0,2,2,2,0,0,1,1,2,1,1,0,0,2,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150927,0,0,0,3,0,1,0,2,0,0,0,1,2,0,1,0,0,1,1,1,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150944,0,0,0,3,2,2,0,2,1,1,1,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150947,0,0,2,0,2,1,0,0,2,1,0,1,1,1,1,0,0,1,1,1,1,0,0,2,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150965,1,0,0,2,0,1,2,0,0,0,0,1,2,1,1,1,2,0,1,0,1,1,1,2,2,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150969,0,0,0,3,2,1,2,1,2,0,0,1,2,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150985,0,0,0,3,0,1,0,2,0,1,1,1,2,0,2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
151007,0,0,1,2,0,1,0,2,0,1,0,1,2,1,2,0,0,2,1,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151035,0,0,0,2,0,1,1,1,0,1,0,1,1,0,1,1,2,0,1,0,1,0,0,0,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151065,0,0,0,2,0,2,0,2,0,1,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151076,1,0,0,2,0,1,1,0,0,1,1,2,0,0,0,1,1,2,2,2,1,1,1,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
151117,0,0,2,2,0,0,1,1,0,0,0,0,2,1,1,1,1,2,1,2,2,1,1,2,2,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
151122,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,1,1,1,1,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
151131,1,0,1,3,2,1,0,2,2,1,2,1,2,2,2,0,0,2,1,2,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
151148,0,0,0,3,0,1,1,2,0,1,0,1,2,2,2,2,1,1,1,2,1,2,2,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151151,1,0,0,3,0,1,0,1,0,1,1,1,2,2,1,0,0,2,2,2,1,1,2,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
151184,0,0,0,3,0,2,1,2,0,1,2,2,2,1,2,1,1,1,1,1,2,1,0,0,0,2,1,2,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
151193,1,0,1,2,0,1,0,1,0,1,1,2,2,2,2,0,0,2,1,2,1,2,1,1,0,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
151209,0,0,0,3,2,1,1,2,2,1,0,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151219,0,0,0,3,2,1,0,2,1,1,2,1,2,1,2,0,0,1,1,1,1,0,0,1,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
